LOCATION,BEVERAGE TYPES,TIME,VALUE
Estonia,Spirits,2000,3.22
Estonia,Other alcoholic beverages,2000,0.57
Finland,All types,2000,8.88
Finland,Beer,2000,4.27
Finland,Wine,2000,1.07
Finland,Spirits,2000,2.33
Finland,Other alcoholic beverages,2000,1.21
France,All types,2000,13.92
France,Beer,2000,2.31
France,Wine,2000,8.54
France,Spirits,2000,2.66
France,Other alcoholic beverages,2000,0.41
Germany,All types,2000,12.91
Germany,Beer,2000,7.16
Germany,Wine,2000,3.18
Germany,Spirits,2000,2.57
Germany,Other alcoholic beverages,2000,0.0
Greece,All types,2000,8.6
Greece,Beer,2000,2.38
Greece,Wine,2000,3.69
Greece,Spirits,2000,2.35
Greece,Other alcoholic beverages,2000,0.18
Hungary,All types,2000,12.23
Hungary,Beer,2000,4.3
Hungary,Wine,2000,4.08
Hungary,Spirits,2000,3.85
Hungary,Other alcoholic beverages,2000,0.0
Iceland,All types,2000,6.14
Iceland,Beer,2000,3.04
Iceland,Wine,2000,1.34
Iceland,Spirits,2000,1.76
Iceland,Other alcoholic beverages,2000,0.0
Ireland,All types,2000,13.84
Ireland,Beer,2000,7.88
Ireland,Wine,2000,1.76
Ireland,Spirits,2000,2.97
Ireland,Other alcoholic beverages,2000,1.23
Italy,All types,2000,9.78
Italy,Beer,2000,1.64
Italy,Wine,2000,7.06
Italy,Spirits,2000,1.07
Italy,Other alcoholic beverages,2000,0.0
Latvia,All types,2000,7.13
Latvia,Beer,2000,1.97
Latvia,Wine,2000,1.6
Latvia,Spirits,2000,3.45
Latvia,Other alcoholic beverages,2000,0.11
Lithuania,All types,2000,9.87
Lithuania,Beer,2000,3.78
Lithuania,Wine,2000,2.1
Lithuania,Spirits,2000,3.3
Lithuania,Other alcoholic beverages,2000,0.69
Luxembourg,All types,2000,13.21
Luxembourg,Beer,2000,4.74
Luxembourg,Wine,2000,5.86
Luxembourg,Spirits,2000,2.61
Luxembourg,Other alcoholic beverages,2000,0.0
Montenegro,All types,2000,
Montenegro,Beer,2000,
Montenegro,Wine,2000,
Montenegro,Spirits,2000,
Montenegro,Other alcoholic beverages,2000,
North Macedonia,All types,2000,4.49
North Macedonia,Beer,2000,2.12
North Macedonia,Wine,2000,0.76
North Macedonia,Spirits,2000,1.6
North Macedonia,Other alcoholic beverages,2000,0.02
Norway,All types,2000,5.67
Norway,Beer,2000,2.93
Norway,Wine,2000,1.62
Norway,Spirits,2000,1.05
Norway,Other alcoholic beverages,2000,0.07
Poland,All types,2000,8.4
Poland,Beer,2000,4.14
Poland,Wine,2000,1.78
Poland,Spirits,2000,2.48
Poland,Other alcoholic beverages,2000,0.0
Portugal,All types,2000,12.77
Portugal,Beer,2000,3.45
Portugal,Wine,2000,6.52
Portugal,Spirits,2000,2.41
Portugal,Other alcoholic beverages,2000,0.38
Romania,All types,2000,9.0
Romania,Beer,2000,3.38
Romania,Wine,2000,3.42
Romania,Spirits,2000,2.21
Romania,Other alcoholic beverages,2000,0.0
Slovakia,All types,2000,11.33
Slovakia,Beer,2000,4.48
Slovakia,Wine,2000,1.74
Slovakia,Spirits,2000,4.86
Slovakia,Other alcoholic beverages,2000,0.25
Slovenia,All types,2000,12.8
Slovenia,Beer,2000,5.13
Slovenia,Wine,2000,5.82
Slovenia,Spirits,2000,1.84
Slovenia,Other alcoholic beverages,2000,0.01
Spain,All types,2000,11.61
Spain,Beer,2000,3.78
Spain,Wine,2000,4.51
Spain,Spirits,2000,3.33
Spain,Other alcoholic beverages,2000,0.0
Sweden,All types,2000,6.2
Sweden,Beer,2000,2.7
Sweden,Wine,2000,2.2
Sweden,Spirits,2000,1.3
Sweden,Other alcoholic beverages,2000,0.0
Switzerland,All types,2000,11.26
Switzerland,Beer,2000,3.39
Switzerland,Wine,2000,5.81
Switzerland,Spirits,2000,1.94
Switzerland,Other alcoholic beverages,2000,0.12
Ukraine,All types,2000,6.95
Ukraine,Beer,2000,1.28
Ukraine,Wine,2000,0.36
Ukraine,Spirits,2000,5.3
Ukraine,Other alcoholic beverages,2000,0.0
