LOCATION,BEVERAGE TYPES,TIME,VALUE
Slovakia, All types, 2011,10.27
Slovakia, Beer, 2011,3.54
Slovakia, Wine, 2011,2.24
Slovakia, Spirits, 2011,4.48
Slovakia, Other alcoholic beverages, 2011,0.0
Slovenia, All types, 2011,10.61
Slovenia, Beer, 2011,4.94
Slovenia, Wine, 2011,4.81
Slovenia, Spirits, 2011,0.86
Slovenia, Other alcoholic beverages, 2011,0.0
Spain, All types, 2011,8.74
Spain, Beer, 2011,4.11
Spain, Wine, 2011,2.06
Spain, Spirits, 2011,2.41
Spain, Other alcoholic beverages, 2011,0.17
Sweden, All types, 2011,7.31
Sweden, Beer, 2011,2.67
Sweden, Wine, 2011,3.47
Sweden, Spirits, 2011,1.05
Sweden, Other alcoholic beverages, 2011,0.12
Switzerland, All types, 2011,9.99
Switzerland, Beer, 2011,3.17
Switzerland, Wine, 2011,4.82
Switzerland, Spirits, 2011,1.88
Switzerland, Other alcoholic beverages, 2011,0.12
Ukraine, All types, 2011,8.74
Ukraine, Beer, 2011,3.33
Ukraine, Wine, 2011,0.43
Ukraine, Spirits, 2011,4.92
Ukraine, Other alcoholic beverages, 2011,0.06
Albania, All types, 2010,4.88
Albania, Beer, 2010,1.71
Albania, Wine, 2010,1.08
Albania, Spirits, 2010,1.97
Albania, Other alcoholic beverages, 2010,0.11
Andorra, All types, 2010,10.53
Andorra, Beer, 2010,3.13
Andorra, Wine, 2010,4.71
Andorra, Spirits, 2010,2.59
Andorra, Other alcoholic beverages, 2010,0.0
Austria, All types, 2010,12.1
Austria, Beer, 2010,6.1
Austria, Wine, 2010,4.3
Austria, Spirits, 2010,1.7
Austria, Other alcoholic beverages, 2010,0.0
Belarus, All types, 2010,14.43
Belarus, Beer, 2010,2.37
Belarus, Wine, 2010,0.75
Belarus, Spirits, 2010,5.94
Belarus, Other alcoholic beverages, 2010,5.36
Belgium, All types, 2010,10.27
Belgium, Beer, 2010,5.03
Belgium, Wine, 2010,3.72
Belgium, Spirits, 2010,1.48
Belgium, Other alcoholic beverages, 2010,0.05
Bosnia and Herzegovina, All types, 2010,4.57
Bosnia and Herzegovina, Beer, 2010,3.39
Bosnia and Herzegovina, Wine, 2010,0.44
Bosnia and Herzegovina, Spirits, 2010,0.61
Bosnia and Herzegovina, Other alcoholic beverages, 2010,0.13
Bulgaria, All types, 2010,9.82
Bulgaria, Beer, 2010,4.0
Bulgaria, Wine, 2010,1.11
Bulgaria, Spirits, 2010,4.67
Bulgaria, Other alcoholic beverages, 2010,0.04
Croatia, All types, 2010,10.71
Croatia, Beer, 2010,4.48
Croatia, Wine, 2010,5.02
Croatia, Spirits, 2010,1.21
Croatia, Other alcoholic beverages, 2010,0.39
Czechia, All types, 2010,12.68
Czechia, Beer, 2010,6.72
Czechia, Wine, 2010,2.71
Czechia, Spirits, 2010,3.26
Czechia, Other alcoholic beverages, 2010,0.0
Denmark, All types, 2010,10.27
Denmark, Beer, 2010,3.86
Denmark, Wine, 2010,4.92
Denmark, Spirits, 2010,1.44
Denmark, Other alcoholic beverages, 2010,0.05
Estonia, All types, 2010,14.97
Estonia, Beer, 2010,5.87
Estonia, Wine, 2010,1.65
Estonia, Spirits, 2010,5.64
Estonia, Other alcoholic beverages, 2010,1.81
Finland, All types, 2010,9.72
Finland, Beer, 2010,4.47
Finland, Wine, 2010,1.86
Finland, Spirits, 2010,1.5
Finland, Other alcoholic beverages, 2010,1.89
France, All types, 2010,12.3
France, Beer, 2010,2.18
France, Wine, 2010,7.27
France, Spirits, 2010,2.65
France, Other alcoholic beverages, 2010,0.2
Germany, All types, 2010,11.58
Germany, Beer, 2010,6.21
Germany, Wine, 2010,3.22
Germany, Spirits, 2010,2.15
Germany, Other alcoholic beverages, 2010,0.0
Greece, All types, 2010,8.33
Greece, Beer, 2010,2.31
Greece, Wine, 2010,4.0
Greece, Spirits, 2010,1.9
Greece, Other alcoholic beverages, 2010,0.12
Hungary, All types, 2010,10.7
Hungary, Beer, 2010,3.9
Hungary, Wine, 2010,3.16
Hungary, Spirits, 2010,3.64
Hungary, Other alcoholic beverages, 2010,0.0
Iceland, All types, 2010,6.79
Iceland, Beer, 2010,3.71
Iceland, Wine, 2010,1.87
Iceland, Spirits, 2010,1.21
Iceland, Other alcoholic beverages, 2010,0.0
Ireland, All types, 2010,11.57
Ireland, Beer, 2010,5.58
Ireland, Wine, 2010,2.91
Ireland, Spirits, 2010,2.17
Ireland, Other alcoholic beverages, 2010,0.92
Italy, All types, 2010,6.95
Italy, Beer, 2010,1.66
Italy, Wine, 2010,4.45
Italy, Spirits, 2010,0.84
Italy, Other alcoholic beverages, 2010,0.0
Latvia, All types, 2010,9.83
Latvia, Beer, 2010,4.61
Latvia, Wine, 2010,1.05
Latvia, Spirits, 2010,3.64
Latvia, Other alcoholic beverages, 2010,0.53
Lithuania, All types, 2010,13.22
Lithuania, Beer, 2010,5.46
Lithuania, Wine, 2010,1.1
Lithuania, Spirits, 2010,4.65
Lithuania, Other alcoholic beverages, 2010,2.01
Luxembourg, All types, 2010,11.84
Luxembourg, Beer, 2010,4.19
Luxembourg, Wine, 2010,5.25
Luxembourg, Spirits, 2010,2.4
Luxembourg, Other alcoholic beverages, 2010,0.0
Montenegro, All types, 2010,9.94
Montenegro, Beer, 2010,4.2
Montenegro, Wine, 2010,3.21
Montenegro, Spirits, 2010,2.35
Montenegro, Other alcoholic beverages, 2010,0.18
North Macedonia, All types, 2010,3.53
North Macedonia, Beer, 2010,1.59
North Macedonia, Wine, 2010,1.06
North Macedonia, Spirits, 2010,0.86
North Macedonia, Other alcoholic beverages, 2010,0.02
Norway, All types, 2010,6.59
Norway, Beer, 2010,2.91
Norway, Wine, 2010,2.29
Norway, Spirits, 2010,1.25
Norway, Other alcoholic beverages, 2010,0.14
Poland, All types, 2010,10.07
Poland, Beer, 2010,5.32
Poland, Wine, 2010,0.98
Poland, Spirits, 2010,3.77
Poland, Other alcoholic beverages, 2010,0.0
Portugal, All types, 2010,11.26
Portugal, Beer, 2010,3.03
Portugal, Wine, 2010,6.44
Portugal, Spirits, 2010,1.41
Portugal, Other alcoholic beverages, 2010,0.38
Romania, All types, 2010,10.01
Romania, Beer, 2010,4.83
Romania, Wine, 2010,3.16
Romania, Spirits, 2010,2.02
Romania, Other alcoholic beverages, 2010,0.0
Slovakia, All types, 2010,10.16
Slovakia, Beer, 2010,3.43
Slovakia, Wine, 2010,2.13
Slovakia, Spirits, 2010,4.61
Slovakia, Other alcoholic beverages, 2010,0.0
Slovenia, All types, 2010,10.33
Slovenia, Beer, 2010,4.59
Slovenia, Wine, 2010,4.85
Slovenia, Spirits, 2010,0.89
Slovenia, Other alcoholic beverages, 2010,0.0
Spain, All types, 2010,8.94
Spain, Beer, 2010,4.09
Spain, Wine, 2010,2.15
Spain, Spirits, 2010,2.53
Spain, Other alcoholic beverages, 2010,0.17
Sweden, All types, 2010,7.38
Sweden, Beer, 2010,2.74
Sweden, Wine, 2010,3.4
Sweden, Spirits, 2010,1.11
Sweden, Other alcoholic beverages, 2010,0.13
Switzerland, All types, 2010,10.01
Switzerland, Beer, 2010,3.18
Switzerland, Wine, 2010,4.94
Switzerland, Spirits, 2010,1.77
Switzerland, Other alcoholic beverages, 2010,0.12
Ukraine, All types, 2010,7.77
Ukraine, Beer, 2010,3.39
Ukraine, Wine, 2010,0.46
Ukraine, Spirits, 2010,3.87
Ukraine, Other alcoholic beverages, 2010,0.06
